protein_id,length,drafter,K,wall_s,speedup,draft_acceptance_rate,mean_tps,n_steps,step_first_token_rate
P61583,75,flexprofile,4,3.0172523460000207,1.0506605217169376,0.02222222222222222,1.0869565217391304,69,0.07246376811594203
P61583,75,flexprofile,8,2.9748410494999575,1.0656394312337798,0.011450381679389313,1.0869565217391304,69,0.07246376811594203
P24311,80,enc_dec,0,3.323299059499959,1.0,,1.0,80,
P24311,80,flexprofile,1,3.3414275780000366,0.9945746187589294,0.02564102564102564,1.0256410256410255,78,0.02564102564102564
P24311,80,flexprofile,2,3.31607792300008,1.0021776136350096,0.012903225806451613,1.0256410256410255,78,0.02564102564102564
P24311,80,flexprofile,4,3.378762950999999,0.9835845567432826,0.006535947712418301,1.0256410256410255,78,0.02564102564102564
P24311,80,flexprofile,8,3.382528137500117,0.9824897013143751,0.003355704697986577,1.0256410256410255,78,0.02564102564102564
P0A7U3,92,enc_dec,0,3.8586366209999596,1.0,,1.0,92,
P0A7U3,92,flexprofile,1,3.6920811585000592,1.045111538817734,0.05747126436781609,1.0574712643678161,87,0.05747126436781609
P0A7U3,92,flexprofile,2,3.7565079164999133,1.0271871394311352,0.028901734104046242,1.0574712643678161,87,0.05747126436781609
P0A7U3,92,flexprofile,4,3.7886134740000443,1.0184825259901704,0.014619883040935673,1.0574712643678161,87,0.05747126436781609
P0A7U3,92,flexprofile,8,3.6885002689999737,1.0461261595749085,0.0074850299401197605,1.0574712643678161,87,0.05747126436781609
P63165,101,enc_dec,0,4.190031928999929,1.0,,1.0,101,
P63165,101,flexprofile,1,4.218739809999988,0.993195152511655,0.030612244897959183,1.030612244897959,98,0.030612244897959183
P63165,101,flexprofile,2,4.229621307499997,0.990639970904755,0.015384615384615384,1.030612244897959,98,0.030612244897959183
P63165,101,flexprofile,4,4.233159391999948,0.989811991704937,0.007772020725388601,1.030612244897959,98,0.030612244897959183
P63165,101,flexprofile,8,4.259741594500042,0.9836352360926967,0.003968253968253968,1.030612244897959,98,0.030612244897959183
P10599,105,enc_dec,0,4.358033648500054,1.0,,1.0,105,
P10599,105,flexprofile,1,4.367093531000023,0.9979254205490089,0.039603960396039604,1.0396039603960396,101,0.039603960396039604
P10599,105,flexprofile,2,4.2770366734999925,1.0189376386463809,0.02512562814070352,1.05,100,0.04
P10599,105,flexprofile,4,4.346711667500017,1.0026047232634938,0.01269035532994924,1.05,100,0.04
P10599,105,flexprofile,8,4.340142442499996,1.0041222623996997,0.006476683937823835,1.05,100,0.04
P01308,110,enc_dec,0,4.594038925999939,1.0,,1.0,110,
P01308,110,flexprofile,1,4.587666161999891,1.0013891080508068,0.03773584905660377,1.0377358490566038,106,0.03773584905660377
P01308,110,flexprofile,2,4.574234297000089,1.004329605287783,0.018957345971563982,1.0377358490566038,106,0.03773584905660377
P01308,110,flexprofile,4,4.6051199339999584,0.9975937634287856,0.009569377990430622,1.0377358490566038,106,0.03773584905660377
P01308,110,flexprofile,8,4.600269834499954,0.9986455341264362,0.004878048780487805,1.0377358490566038,106,0.03773584905660377
P61769,119,enc_dec,0,4.932684041500124,1.0,,1.0,119,
P61769,119,flexprofile,1,5.009277166000061,0.9847097451465046,0.02586206896551724,1.0258620689655173,116,0.02586206896551724
P61769,119,flexprofile,2,5.010296311500042,0.9845094451156959,0.012987012987012986,1.0258620689655173,116,0.02586206896551724
P61769,119,flexprofile,4,5.012783531500077,0.9840209557231803,0.006550218340611354,1.0258620689655173,116,0.02586206896551724
P61769,119,flexprofile,8,5.00843303750014,0.9848757095417164,0.003333333333333333,1.0258620689655173,116,0.02586206896551724
P37840,140,enc_dec,0,5.823946963000026,1.0,,1.0,140,
P37840,140,flexprofile,1,5.9283466369998905,0.9823897487120123,0.021897810218978103,1.0218978102189782,137,0.021897810218978103
P37840,140,flexprofile,2,5.939780896499997,0.9804986184644915,0.01098901098901099,1.0218978102189782,137,0.021897810218978103
P37840,140,flexprofile,4,5.975702433499919,0.9746045804340677,0.005535055350553506,1.0218978102189782,137,0.021897810218978103
P37840,140,flexprofile,8,5.982406706500001,0.9735123753241642,0.002808988764044944,1.0218978102189782,137,0.021897810218978103
Q57733,147,enc_dec,0,6.106274399499966,1.0,,1.0,147,
Q57733,147,flexprofile,1,6.0150721925000425,1.015162279700257,0.05,1.05,140,0.05
Q57733,147,flexprofile,2,6.085951224500036,1.0033393588364816,0.025089605734767026,1.05,140,0.04285714285714286
Q57733,147,flexprofile,4,6.006710626999961,1.0165754235025855,0.014545454545454547,1.0575539568345325,139,0.04316546762589928
Q57733,147,flexprofile,8,6.0636954269999706,1.007021951054864,0.007380073800738007,1.0575539568345325,139,0.04316546762589928
P68871,147,enc_dec,0,6.075920192500007,1.0,,1.0,147,
P68871,147,flexprofile,1,6.218061680999881,0.9771405470398908,0.027972027972027972,1.027972027972028,143,0.027972027972027972
P68871,147,flexprofile,2,6.175336928500087,0.983901002139453,0.014035087719298246,1.027972027972028,143,0.027972027972027972
P68871,147,flexprofile,4,6.146362442499935,0.9885391968568523,0.007067137809187279,1.027972027972028,143,0.027972027972027972
P68871,147,flexprofile,8,6.23086847549996,0.9751321531485994,0.0035842293906810036,1.027972027972028,143,0.027972027972027972
P00698,147,enc_dec,0,6.0844151624999085,1.0,,1.0,147,
P00698,147,flexprofile,1,6.095049849500015,0.9982551927773029,0.035211267605633804,1.0352112676056338,142,0.035211267605633804
P00698,147,flexprofile,2,6.0813695689998895,1.000500807172704,0.021352313167259784,1.0425531914893618,141,0.03546099290780142
P00698,147,flexprofile,4,6.117187377999926,0.9946426006798679,0.01075268817204301,1.0425531914893618,141,0.03546099290780142
P00698,147,flexprofile,8,6.136042210499909,0.991586262573022,0.005454545454545454,1.0425531914893618,141,0.03546099290780142
P61626,148,enc_dec,0,6.136486296499925,1.0,,1.0,148,
P61626,148,flexprofile,1,6.286574326999926,0.9761256253894279,0.027777777777777776,1.0277777777777777,144,0.027777777777777776
P61626,148,flexprofile,2,6.321221866499968,0.9707753383916058,0.013937282229965155,1.0277777777777777,144,0.027777777777777776
P61626,148,flexprofile,4,6.329141586999981,0.9695605971438893,0.007017543859649122,1.0277777777777777,144,0.027777777777777776
P61626,148,flexprofile,8,6.241420579500073,0.9831874359909659,0.0035587188612099642,1.0277777777777777,144,0.027777777777777776
P0DP27,149,enc_dec,0,6.175425839000013,1.0,,1.0,149,
P0DP27,149,flexprofile,1,6.346892572999991,0.9729841442835497,0.013605442176870748,1.0136054421768708,147,0.013605442176870748
P0DP27,149,flexprofile,2,6.337013584499914,0.9745009627413237,0.006825938566552901,1.0136054421768708,147,0.013605442176870748
P0DP27,149,flexprofile,4,6.352848910499915,0.9720718886912831,0.003436426116838488,1.0136054421768708,147,0.013605442176870748
P0DP27,149,flexprofile,8,6.37833904799993,0.9681871397125644,0.0017421602787456446,1.0136054421768708,147,0.013605442176870748
P16949,149,enc_dec,0,6.211331576999896,1.0,,1.0,149,
P16949,149,flexprofile,1,6.373757895499921,0.9745163965806258,0.013605442176870748,1.0136054421768708,147,0.013605442176870748
P16949,149,flexprofile,2,6.370444958500002,0.9750231918591804,0.006825938566552901,1.0136054421768708,147,0.013605442176870748
P16949,149,flexprofile,4,6.372565639499953,0.9746987207945482,0.003436426116838488,1.0136054421768708,147,0.013605442176870748
P16949,149,flexprofile,8,6.323773779500016,0.9822191295228448,0.0017421602787456446,1.0136054421768708,147,0.013605442176870748
P68082,154,enc_dec,0,6.363280751999923,1.0,,1.0,154,
P68082,154,flexprofile,1,6.385311450000131,0.9965497848973041,0.04054054054054054,1.0405405405405406,148,0.04054054054054054
P68082,154,flexprofile,2,6.401361444000031,0.9940511573462547,0.02033898305084746,1.0405405405405406,148,0.04054054054054054
P68082,154,flexprofile,4,6.371919743000035,0.9986442090690797,0.010238907849829351,1.0405405405405406,148,0.04054054054054054
P68082,154,flexprofile,8,6.315822266000168,1.0075142212685808,0.005190311418685122,1.0405405405405406,148,0.04054054054054054
P00441,154,enc_dec,0,6.373044641999741,1.0,,1.0,154,
P00441,154,flexprofile,1,6.526347285500151,0.9765101921803933,0.02666666666666667,1.0266666666666666,150,0.02666666666666667
P00441,154,flexprofile,2,6.515070003500114,0.9782004857316848,0.013377926421404682,1.0266666666666666,150,0.02666666666666667
P00441,154,flexprofile,4,6.5565210889999435,0.9720161889957121,0.006734006734006735,1.0266666666666666,150,0.02666666666666667
P00441,154,flexprofile,8,6.521731837500056,0.9772012711952733,0.0034129692832764505,1.0266666666666666,150,0.02666666666666667
P0A7Y4,155,enc_dec,0,6.425809749000109,1.0,,1.0,155,
P0A7Y4,155,flexprofile,1,6.294225440499986,1.020905560143024,0.06164383561643835,1.0616438356164384,146,0.06164383561643835
P0A7Y4,155,flexprofile,2,6.3498354465000375,1.0119647671408474,0.03092783505154639,1.0616438356164384,146,0.06164383561643835
P0A7Y4,155,flexprofile,4,6.375225741499889,1.007934465311705,0.015570934256055362,1.0616438356164384,146,0.06164383561643835
P0A7Y4,155,flexprofile,8,6.380162226999801,1.0071546020894477,0.007894736842105263,1.0616438356164384,146,0.06164383561643835
Q9R0Q7,160,enc_dec,0,6.666488286000003,1.0,,1.0,160,
Q9R0Q7,160,flexprofile,1,6.746991386499758,0.9880682965357218,0.02564102564102564,1.0256410256410255,156,0.02564102564102564
Q9R0Q7,160,flexprofile,2,6.70018667599993,0.9949705296838021,0.012861736334405145,1.0256410256410255,156,0.02564102564102564
Q9R0Q7,160,flexprofile,4,6.695567314500067,0.9956569731683393,0.006472491909385113,1.0256410256410255,156,0.02564102564102564
Q9R0Q7,160,flexprofile,8,6.851812322999876,0.9729525520747576,0.003278688524590164,1.0256410256410255,156,0.02564102564102564
P18253,162,enc_dec,0,6.684119460499915,1.0,,1.0,162,
P18253,162,flexprofile,1,6.71484004749982,0.9954249711411453,0.038461538461538464,1.0384615384615385,156,0.038461538461538464
P18253,162,flexprofile,2,6.754126432500016,0.989634933147944,0.01929260450160772,1.0384615384615385,156,0.038461538461538464
P18253,162,flexprofile,4,6.776580306500136,0.9863558252365824,0.00967741935483871,1.0384615384615385,156,0.038461538461538464
P18253,162,flexprofile,8,6.777462038500289,0.9862275026447763,0.004878048780487805,1.0384615384615385,156,0.038461538461538464
A0A6G0XC32,163,enc_dec,0,6.771970204499894,1.0,,1.0,163,
A0A6G0XC32,163,flexprofile,1,6.908609226000181,0.9802219206456123,0.025157232704402517,1.0251572327044025,159,0.025157232704402517
A0A6G0XC32,163,flexprofile,2,6.943547349500022,0.975289699001983,0.009404388714733543,1.01875,160,0.01875
A0A6G0XC32,163,flexprofile,4,6.973882627499961,0.9710473442435251,0.006349206349206349,1.0251572327044025,159,0.025157232704402517
A0A6G0XC32,163,flexprofile,8,6.906147149999924,0.9805713746629289,0.0032051282051282055,1.0251572327044025,159,0.025157232704402517
P62937,165,enc_dec,0,6.810751532499808,1.0,,1.0,165,
P62937,165,flexprofile,1,6.911899244500091,0.9853661477949395,0.03125,1.03125,160,0.03125
P62937,165,flexprofile,2,6.896845279999752,0.9875169379615331,0.01892744479495268,1.0377358490566038,159,0.031446540880503145
P62937,165,flexprofile,4,6.889177219999965,0.9886161024755642,0.009478672985781991,1.0377358490566038,159,0.031446540880503145
P62937,165,flexprofile,8,6.9332794715001,0.9823275638168121,0.004780876494023904,1.0377358490566038,159,0.031446540880503145
P04808,185,enc_dec,0,7.576797598500207,1.0,,1.0,185,
P04808,185,flexprofile,1,7.864833379499942,0.9633767472111343,0.016483516483516484,1.0164835164835164,182,0.016483516483516484
P04808,185,flexprofile,2,7.816903607000086,0.9692837444886921,0.008264462809917356,1.0164835164835164,182,0.016483516483516484
P04808,185,flexprofile,4,7.802984222999839,0.9710128050966793,0.004155124653739612,1.0164835164835164,182,0.016483516483516484
P04808,185,flexprofile,8,7.876098244499872,0.961998868385285,0.002100840336134454,1.0164835164835164,182,0.016483516483516484
P43408,192,enc_dec,0,7.934244941000088,1.0,,1.0,192,
P43408,192,flexprofile,1,8.16445796249991,0.9718030244558535,0.015873015873015872,1.0158730158730158,189,0.015873015873015872
P43408,192,flexprofile,2,8.14791283049999,0.9737763653165162,0.007957559681697613,1.0158730158730158,189,0.015873015873015872
P43408,192,flexprofile,4,8.074147033499912,0.9826728331897642,0.004,1.0158730158730158,189,0.015873015873015872
P43408,192,flexprofile,8,8.16620974049988,0.9715945577114711,0.002021563342318059,1.0158730158730158,189,0.015873015873015872
P0ACJ8,210,enc_dec,0,8.623406695999847,1.0,,1.0,210,
P0ACJ8,210,flexprofile,1,8.93116253800008,0.9655413457440952,0.019417475728155338,1.0194174757281553,206,0.019417475728155338
P0ACJ8,210,flexprofile,2,9.03524660449989,0.9544185204314257,0.0097323600973236,1.0194174757281553,206,0.019417475728155338
P0ACJ8,210,flexprofile,4,8.934526071000164,0.9651778535841813,0.004889975550122249,1.0194174757281553,206,0.019417475728155338
P0ACJ8,210,flexprofile,8,8.882316528500269,0.9708510914163361,0.0024691358024691358,1.0194174757281553,206,0.019417475728155338
P69441,214,enc_dec,0,8.654324052499987,1.0,,1.0,214,
P69441,214,flexprofile,1,9.065926189000038,0.9545989976181959,0.023923444976076555,1.0239234449760766,209,0.023923444976076555
P69441,214,flexprofile,2,8.996494400500069,0.9619662578813963,0.011990407673860911,1.0239234449760766,209,0.023923444976076555
P69441,214,flexprofile,4,9.041793845500024,0.9571468007763886,0.006024096385542168,1.0239234449760766,209,0.023923444976076555
P69441,214,flexprofile,8,9.080288901499898,0.953089064277509,0.0030413625304136255,1.0239234449760766,209,0.023923444976076555
P01375,233,enc_dec,0,9.559583854000039,1.0,,1.0,233,
P01375,233,flexprofile,1,9.64970844200002,0.9906603822756223,0.04017857142857143,1.0401785714285714,224,0.04017857142857143
P01375,233,flexprofile,2,9.564854506500069,0.9994489563331623,0.02247191011235955,1.0448430493273542,223,0.04035874439461883
P01375,233,flexprofile,4,9.674695773500162,0.9881017530478401,0.011286681715575621,1.0448430493273542,223,0.04035874439461883
P01375,233,flexprofile,8,9.649700258999928,0.990661222361198,0.0056947608200455585,1.0448430493273542,223,0.04035874439461883
P0A7L0,234,enc_dec,0,9.603982293999934,1.0,,1.0,234,
P0A7L0,234,flexprofile,1,9.867007287999968,0.973342981684029,0.021834061135371178,1.0218340611353711,229,0.021834061135371178
P0A7L0,234,flexprofile,2,9.820541402000117,0.977948353442502,0.010940919037199124,1.0218340611353711,229,0.021834061135371178
P0A7L0,234,flexprofile,4,9.863375742000244,0.9737013518712706,0.005494505494505494,1.0218340611353711,229,0.021834061135371178
P0A7L0,234,flexprofile,8,9.884321653999905,0.9716379768067821,0.0027716186252771616,1.0218340611353711,229,0.021834061135371178
P42212,238,enc_dec,0,9.73665710299997,1.0,,1.0,238,
P42212,238,flexprofile,1,9.81784447400014,0.9917306317883552,0.034782608695652174,1.0347826086956522,230,0.034782608695652174
P42212,238,flexprofile,2,9.900255394500164,0.9834753463439866,0.019693654266958426,1.039301310043668,229,0.034934497816593885
P42212,238,flexprofile,4,9.903437909500099,0.9831593020500345,0.00989010989010989,1.039301310043668,229,0.034934497816593885
P42212,238,flexprofile,8,9.987227101999906,0.9749109541176089,0.004988913525498891,1.039301310043668,229,0.034934497816593885
P63101,245,enc_dec,0,10.103897182500077,1.0,,1.0,245,
P63101,245,flexprofile,1,10.289148745499915,0.9819954432011823,0.02510460251046025,1.0251046025104602,239,0.02510460251046025
P63101,245,flexprofile,2,10.38843418700003,0.9726102125327011,0.012578616352201257,1.0251046025104602,239,0.02510460251046025
P63101,245,flexprofile,4,10.350084015499988,0.9762140256416055,0.00631578947368421,1.0251046025104602,239,0.02510460251046025
P63101,245,flexprofile,8,10.311211488999788,0.9798942823817668,0.003184713375796178,1.0251046025104602,239,0.02510460251046025
P00766,245,enc_dec,0,10.016935072999786,1.0,,1.0,245,
P00766,245,flexprofile,1,10.478268080999896,0.9559723988321467,0.012396694214876033,1.012396694214876,242,0.012396694214876033
P00766,245,flexprofile,2,10.436812268500034,0.9597695939432096,0.006211180124223603,1.012396694214876,242,0.012396694214876033
P00766,245,flexprofile,4,10.462708593999878,0.9573940612992191,0.0031185031185031187,1.012396694214876,242,0.012396694214876033
P00766,245,flexprofile,8,10.529095453499849,0.9513576087554775,0.0015723270440251573,1.012396694214876,242,0.012396694214876033
P15378,248,enc_dec,0,10.081485358500004,1.0,,1.0,248,
P15378,248,flexprofile,1,10.410230577499988,0.9684209473985607,0.024793388429752067,1.024793388429752,242,0.024793388429752067
P15378,248,flexprofile,2,10.398270877999948,0.9695347886954762,0.012422360248447206,1.024793388429752,242,0.024793388429752067
P15378,248,flexprofile,4,10.380708920499728,0.9711750358967468,0.006237006237006237,1.024793388429752,242,0.024793388429752067
P15378,248,flexprofile,8,10.452383436000218,0.9645154543199436,0.0031446540880503146,1.024793388429752,242,0.024793388429752067
P00918,260,enc_dec,0,10.70675282800039,1.0,,1.0,260,
P00918,260,flexprofile,1,10.698763921000136,1.000746713083796,0.04417670682730924,1.0441767068273093,249,0.04417670682730924
P00918,260,flexprofile,2,10.6325442655002,1.0069793795959991,0.024242424242424242,1.0483870967741935,248,0.04435483870967742
P00918,260,flexprofile,4,10.653446817000258,1.0050036398468774,0.012170385395537525,1.0483870967741935,248,0.04435483870967742
P00918,260,flexprofile,8,10.691825013999733,1.0013961895168608,0.006134969325153374,1.0483870967741935,248,0.04435483870967742
P62593,286,enc_dec,0,11.717798484000468,1.0,,1.0,286,
P62593,286,flexprofile,1,11.679541104999771,1.0032755892253609,0.047619047619047616,1.0476190476190477,273,0.047619047619047616
P62593,286,flexprofile,2,11.768056986000374,0.9957292438284676,0.02385321100917431,1.0476190476190477,273,0.047619047619047616
P62593,286,flexprofile,4,11.783055862500078,0.9944617610863331,0.011970534069981583,1.0476190476190477,273,0.047619047619047616
P62593,286,flexprofile,8,11.686846532500113,1.0026484433943992,0.006029684601113172,1.0476190476190477,273,0.047619047619047616
P24941,298,enc_dec,0,12.214580815500085,1.0,,1.0,298,
P24941,298,flexprofile,1,12.544199191000189,0.9737234421678677,0.024054982817869417,1.0240549828178693,291,0.024054982817869417
P24941,298,flexprofile,2,12.623082752500068,0.9676384964743199,0.012048192771084338,1.0240549828178693,291,0.024054982817869417
P24941,298,flexprofile,4,12.614724030499929,0.9682796695328113,0.006044905008635579,1.0240549828178693,291,0.024054982817869417
P24941,298,flexprofile,8,12.582553512999766,0.9707553242575517,0.003043478260869565,1.0240549828178693,291,0.024054982817869417
P02686,304,enc_dec,0,12.465882764499838,1.0,,1.0,304,
P02686,304,flexprofile,1,12.43912330800049,1.0021512333173945,0.05190311418685121,1.0519031141868511,289,0.05190311418685121
P02686,304,flexprofile,2,12.606306246999338,0.9888608542622923,0.02782608695652174,1.0555555555555556,288,0.052083333333333336
P02686,304,flexprofile,4,12.590815526999904,0.9900774685935031,0.013961605584642234,1.0555555555555556,288,0.052083333333333336
P02686,304,flexprofile,8,12.51547944649974,0.9960371728297015,0.007029876977152899,1.0555555555555556,288,0.052083333333333336
P61869,305,enc_dec,0,12.535310130499965,1.0,,1.0,305,
P61869,305,flexprofile,1,12.780728801999885,0.980797756113758,0.030405405405405407,1.0304054054054055,296,0.030405405405405407
P61869,305,flexprofile,2,12.939733656000499,0.9687456066521901,0.015228426395939087,1.0304054054054055,296,0.030405405405405407
P61869,305,flexprofile,4,12.853057961500326,0.9752784254181275,0.007640067911714771,1.0304054054054055,296,0.030405405405405407
P61869,305,flexprofile,8,12.870184475500082,0.9739806103294332,0.0038461538461538464,1.0304054054054055,296,0.030405405405405407
P63244,317,enc_dec,0,13.045827506000023,1.0,,1.0,317,
P63244,317,flexprofile,1,13.146987964500113,0.9923054270093464,0.04966887417218543,1.0496688741721854,302,0.04966887417218543
P63244,317,flexprofile,2,12.969818242499969,1.0058604725277478,0.030150753768844223,1.060200668896321,299,0.05016722408026756
P63244,317,flexprofile,4,12.847040357499736,1.0154733808697223,0.015126050420168067,1.060200668896321,299,0.05016722408026756
P63244,317,flexprofile,8,12.942729762000454,1.0079656877564007,0.007614213197969543,1.060200668896321,299,0.05016722408026756
P05089,322,enc_dec,0,13.188393884499874,1.0,,1.0,322,
P05089,322,flexprofile,1,13.457564586999979,0.9799985576320307,0.02875399361022364,1.0287539936102237,313,0.02875399361022364
P05089,322,flexprofile,2,13.465831651999906,0.9793969080655461,0.0144,1.0287539936102237,313,0.02875399361022364
P05089,322,flexprofile,4,13.499218758000097,0.9769746028216619,0.0072231139646869984,1.0287539936102237,313,0.02875399361022364
P05089,322,flexprofile,8,13.609753574000479,0.9690398737045796,0.0036348949919224553,1.0287539936102237,313,0.02875399361022364
P04406,335,enc_dec,0,13.724565916500069,1.0,,1.0,335,
P04406,335,flexprofile,1,14.300297857999794,0.9597398636576193,0.024464831804281346,1.0244648318042813,327,0.024464831804281346
P04406,335,flexprofile,2,14.112166323999645,0.9725343084399162,0.012251148545176109,1.0244648318042813,327,0.024464831804281346
P04406,335,flexprofile,4,14.175064016000306,0.9682189724863514,0.006144393241167435,1.0244648318042813,327,0.024464831804281346
P04406,335,flexprofile,8,14.082677559499643,0.9745707702610853,0.0030911901081916537,1.0244648318042813,327,0.024464831804281346
P07688,335,enc_dec,0,13.797804102999635,1.0,,1.0,335,
P07688,335,flexprofile,1,13.772619926000061,1.001828568357719,0.050156739811912224,1.0501567398119123,319,0.050156739811912224
P07688,335,flexprofile,2,13.748404969000148,1.0035930810963796,0.02843601895734597,1.0567823343848581,317,0.050473186119873815
P07688,335,flexprofile,4,13.752857945499727,1.0032681321713655,0.014263074484944533,1.0567823343848581,317,0.050473186119873815
P07688,335,flexprofile,8,13.745035195499895,1.0038391249457852,0.007177033492822967,1.0567823343848581,317,0.050473186119873815
P00784,345,enc_dec,0,14.217439351999928,1.0,,1.0,345,
P00784,345,flexprofile,1,14.361773696000455,0.9899501031658282,0.0391566265060241,1.0391566265060241,332,0.0391566265060241
P00784,345,flexprofile,2,14.353780489499968,0.9905013778356319,0.021180030257186084,1.042296072507553,331,0.03927492447129909
P00784,345,flexprofile,4,14.305110854499617,0.9938713161057321,0.010622154779969651,1.042296072507553,331,0.03927492447129909
P00784,345,flexprofile,8,14.347276108499955,0.9909504246298637,0.0053435114503816794,1.042296072507553,331,0.03927492447129909
P0A988,366,enc_dec,0,14.946929818000172,1.0,,1.0,366,
P0A988,366,flexprofile,1,15.39840283049989,0.9706805298270624,0.03389830508474576,1.0338983050847457,354,0.03389830508474576
P0A988,366,flexprofile,2,15.223859752999488,0.9818094793638155,0.018439716312056736,1.0368271954674222,353,0.0339943342776204
P0A988,366,flexprofile,4,15.243568239499837,0.9805400929205669,0.009246088193456615,1.0368271954674222,353,0.0339943342776204
P0A988,366,flexprofile,8,15.280645246499716,0.9781609072708505,0.004649499284692418,1.0368271954674222,353,0.0339943342776204
P02572,376,enc_dec,0,15.407946706500297,1.0,,1.0,376,
P02572,376,flexprofile,1,15.783877153000049,0.976182629726797,0.030136986301369864,1.0301369863013699,365,0.030136986301369864
P02572,376,flexprofile,2,15.841185266499906,0.9726511272539815,0.015089163237311387,1.0301369863013699,365,0.030136986301369864
P02572,376,flexprofile,4,15.79880229499986,0.9752604291640978,0.007565337001375516,1.0301369863013699,365,0.030136986301369864
P02572,376,flexprofile,8,15.870098679499733,0.970879073764272,0.00380359612724758,1.0301369863013699,365,0.030136986301369864
P14598,390,enc_dec,0,16.033823433499947,1.0,,1.0,390,
P14598,390,flexprofile,1,16.38373379900031,0.9786428191648405,0.029023746701846966,1.029023746701847,379,0.029023746701846966
P14598,390,flexprofile,2,16.3120516529998,0.9829433951400782,0.015894039735099338,1.0317460317460319,378,0.0291005291005291
P14598,390,flexprofile,4,16.2658912349998,0.9857328566786119,0.00796812749003984,1.0317460317460319,378,0.0291005291005291
P14598,390,flexprofile,8,16.441737278500113,0.9751903440560645,0.004005340453938585,1.0317460317460319,378,0.0291005291005291
P04637,393,enc_dec,0,16.155695880499934,1.0,,1.0,393,
P04637,393,flexprofile,1,16.073657467999965,1.0051039044886514,0.06504065040650407,1.065040650406504,369,0.06504065040650407
P04637,393,flexprofile,2,15.93703549949987,1.0137202669220964,0.03401360544217687,1.0679347826086956,368,0.06521739130434782
P04637,393,flexprofile,4,15.916844622499866,1.015006193982847,0.017053206002728513,1.0679347826086956,368,0.06521739130434782
P04637,393,flexprofile,8,15.864403479999964,1.018361383765056,0.008573388203017833,1.0679347826086956,368,0.06521739130434782
P0AEX9,396,enc_dec,0,16.298175009999795,1.0,,1.0,396,
P0AEX9,396,flexprofile,1,16.67264658949989,0.9775397638587308,0.03125,1.03125,384,0.03125
P0AEX9,396,flexprofile,2,16.68912800950011,0.9765743902690561,0.01564537157757497,1.03125,384,0.03125
P0AEX9,396,flexprofile,4,16.730351481500293,0.9741681176287074,0.00784313725490196,1.03125,384,0.03125
P0AEX9,396,flexprofile,8,16.841433036000126,0.9677427672075728,0.003942181340341656,1.03125,384,0.03125
P0A953,406,enc_dec,0,16.798014097500072,1.0,,1.0,406,
P0A953,406,flexprofile,1,16.93169841100007,0.9921044947615446,0.03307888040712468,1.0330788804071247,393,0.03307888040712468
P0A953,406,flexprofile,2,17.076264686500053,0.9837054183623684,0.016560509554140127,1.0330788804071247,393,0.03307888040712468
P0A953,406,flexprofile,4,16.94775524849956,0.9911645436930212,0.00830140485312899,1.0330788804071247,393,0.03307888040712468
P0A953,406,flexprofile,8,17.08644708299971,0.9831191947571933,0.00417201540436457,1.0330788804071247,393,0.03307888040712468
P0DTC9,419,enc_dec,0,17.21845128399991,1.0,,1.0,419,
P0DTC9,419,flexprofile,1,17.16570984200007,1.0030724882620814,0.05808080808080808,1.0580808080808082,396,0.05808080808080808
