direction,protein_id,pipeline,length,latency_s_median,latency_s_min,latency_s_std,tokens_per_s,tokens_per_s_std,peak_vram_gb
folding,Q2G0L4,enc_cnn,1349,0.8670741440000711,0.8634538079995764,0.003658141896320114,1555.8069737573553,6.563340510663797,6.390636032
folding,A4YHQ8,enc_cnn,1360,0.7554758100004619,0.751317277000453,0.0024295567517559715,1800.1900021116076,5.820934455741038,6.402433536
folding,O60885,enc_cnn,1362,0.7545552729998235,0.7494666990005499,0.003450711674922154,1805.0367530866338,8.298590607781206,6.406451712
folding,B2SU53,enc_cnn,1373,0.8841439359985088,0.8786230890000297,0.003582939422566802,1552.9145697859717,6.32673612747573,6.416498176
folding,A9KTE6,enc_cnn,1377,0.8902102619995276,0.8845634960016469,0.0032758033337721704,1546.8255745637887,5.728181629961989,6.420851712
folding,O88093,enc_cnn,1377,0.8896986969994032,0.8872679509986483,0.0021279603284300548,1547.7149788395427,3.7048148481317504,6.420851712
folding,P02452,enc_cnn,1464,0.8639934059992811,0.859493455998745,0.002685274929754573,1694.4573764504148,5.2929197716972585,6.519593472
folding,B6A880,enc_cnn,1487,1.0190857159996085,1.016151636998984,0.004304879037992516,1459.151057319472,6.14589644747811,6.546543104
folding,P02458,enc_cnn,1487,1.0254382800012536,1.0206453110004077,0.004401968545661124,1450.1116537195999,6.23074370679596,6.546543104
folding,P02798,enc_dec,61,2.817138546000024,2.7944756229999257,0.4575231603125473,22.008147269871433,2.8106170338013508,5.697928192
folding,Q941C7,enc_dec,75,3.8511168609998094,3.4603511069999513,0.23991609557049104,19.73453487471404,1.3585238400676605,5.709085696
folding,B3H5J1,enc_dec,88,3.9953234390000034,3.986047612999755,0.6128874841901136,22.27604381944005,2.7055301005083563,5.71944448
folding,P0A7U3,enc_dec,92,4.183496164000189,4.111492603999977,0.591550257850599,22.23021041593951,2.569165136719224,5.722631168
folding,P01308,enc_dec,110,5.2441047100001015,4.937036974999955,0.3428651021163985,21.16662540859102,1.369193281615116,5.736973312
folding,P61769,enc_dec,119,6.229519055999845,5.477043183000205,0.44554737542603406,19.263124315259017,1.5619517546723471,5.744144896
folding,P00698,enc_dec,147,7.584746046999953,6.609448138000062,0.5844208485904384,19.512848430639213,1.716407861781985,5.784765952
folding,P68871,enc_dec,147,6.878157924000334,6.531386225000006,0.47750595687697306,21.517389050282706,1.440406187514112,5.784765952
folding,P0DP27,enc_dec,149,7.5851625129998865,6.72738805400013,0.5074866060720374,19.77544973399336,1.4874110865501826,5.784770048
folding,P16949,enc_dec,149,7.040088812000249,6.763768279000033,0.5611765936043506,21.306549392433247,1.5733927918926456,5.784770048
folding,P00441,enc_dec,154,7.799342691999755,7.184371339000336,0.4094806267131758,19.873469614175644,1.1163273006799237,5.7847808
folding,P68082,enc_dec,154,7.1345667049999975,7.0438290010001765,0.5555425015484233,21.725215617000817,1.5111882048938103,5.7847808
folding,P0A7Y4,enc_dec,155,7.49975896199976,7.1916542310000295,0.6974030772520415,20.800668500205195,1.757460491444419,5.784782848
folding,P04808,enc_dec,185,9.323792229999981,8.670060642999943,0.42527881181391214,19.94896447837302,0.9682627467342958,5.796736512
folding,P0A7L0,enc_dec,234,11.11213601999998,10.538689041999987,0.3539884641737125,21.148049265869265,0.7075016683366636,5.85260544
folding,P42212,enc_dec,238,11.41003355399971,11.025583240000287,0.38413226840002346,20.9464765260239,0.7061673961813275,5.852613632
folding,P00766,enc_dec,245,11.728948437999861,11.585141868999926,0.12602971749794736,20.97374724600208,0.22621234018074554,5.85262848
folding,P63101,enc_dec,245,11.713628669000173,11.622851788999924,0.1681480171369733,21.00117793993529,0.2973920375217133,5.85262848
folding,P15378,enc_dec,248,12.588342130000001,12.308578586000294,0.1935942998462676,19.78020595790718,0.3093879713068767,5.852635136
folding,P05089,enc_dec,322,16.37268079899968,16.341626401000212,0.1802545370007455,19.727984925946537,0.21358702981848657,5.905905664
folding,P00784,enc_dec,345,17.525420238999686,17.222214654000254,0.3029038676059128,19.7427505464342,0.3413601847791203,5.924232192
folding,P02572,enc_dec,376,18.7962666909998,18.74415522000072,0.14864454428665153,20.057174448398232,0.15702497193906162,5.94893312
folding,O65508,enc_dec,377,18.990294326000367,18.746008328000244,0.2611345100344901,19.90490476403334,0.27321182240665576,5.949729792
folding,P04637,enc_dec,393,19.02399600299941,18.723492891000205,0.26785050382960074,20.710685596121873,0.29285798073821945,6.05586176
folding,P0AEX9,enc_dec,396,19.38852476899956,19.27008185500017,0.759484029286302,20.47602923533233,0.7561641914155443,6.055867904
folding,P0DTC9,enc_dec,419,20.858991576000335,20.62111782300053,0.1973030709526814,20.13520157337031,0.19136760839773911,6.05591808
folding,O59010,enc_dec,425,21.253287954999905,20.848813674999292,0.3114760167647138,20.043957476225795,0.2969523662229288,6.055931392
folding,P60705,enc_dec,429,20.62890866700036,20.13630498100065,0.3984256939528605,20.844534577239276,0.40721615086990526,6.055939584
folding,P0A855,enc_dec,430,20.56196478200036,19.68465914799981,0.5546756344379955,20.96103191351106,0.5878667450302336,6.055941632
folding,P0A6P9,enc_dec,432,20.69746922700051,19.86365676099922,0.4880958294993189,20.920432119069787,0.5137663439553432,6.055946752
folding,P56252,enc_dec,433,20.27746008899976,20.18498387099953,0.06489760033376454,21.40307504466198,0.06872762984640884,6.0559488
folding,P34690,enc_dec,448,21.601721218999955,21.00251824099996,0.4341073901758703,20.78538073184088,0.42573086466185167,6.055983616
folding,P00439,enc_dec,452,21.738509613000133,21.629791923000084,0.20567946769766596,20.838595104472823,0.19535450753848824,6.055991808
folding,P02994,enc_dec,458,21.704148411999995,21.504448106999916,0.17060142652133417,21.148030841248016,0.16677571187214785,6.05600512
folding,O14926,enc_dec,492,23.413096551999843,22.9437841200006,0.32663080689723656,21.05659107948667,0.2982081802685638,6.056078848
folding,P08684,enc_dec,503,23.86984874799964,23.53484082199975,0.3113212379202027,21.114503293291147,0.2760856626115695,6.056102912
folding,P0ABB0,enc_dec,513,23.951649892000205,23.715699850999954,0.3487934241065891,21.459899519142304,0.30939327979531384,6.058102784
folding,P0AG67,enc_dec,557,26.224654497999836,26.13714937700024,0.06917833648468603,21.27768737782833,0.056223800606607574,6.09392128
folding,Q13117,enc_dec,558,26.3274641779999,26.266695444000106,0.08530899756730939,21.232580404272998,0.06866003756661589,6.094711808
folding,P02768,enc_dec,609,28.832009980000294,28.782888908999666,0.050058025374831394,21.15704040138494,0.036730125348210706,6.15829504
folding,A0A1B0GR13,enc_dec,642,30.103916908999963,29.935844884999824,0.2791765699076379,21.35934675689218,0.19654602463482865,6.161132032
folding,P10591,enc_dec,642,30.381619544000387,29.875457307999568,0.30606803275007693,21.164112040464826,0.2166345076848802,6.161132032
folding,P23246,enc_dec,707,33.603890507998585,32.65319736700076,0.5624609252842625,21.06898901576524,0.3626518629499801,6.213523968
folding,D4GQN5,enc_dec,717,33.71672913199836,33.21088597100061,0.29865432697541444,21.295066825405456,0.1914310980455979,6.221327872
folding,P07901,enc_dec,733,34.276581332000205,33.963400022001224,0.22980005718201063,21.414037557903896,0.1444231755860859,6.233814528
folding,P18278,enc_dec,742,35.31561821899959,34.25254189299994,1.9633385148821405,21.038850159510176,1.1126541386998232,6.240838144
folding,P15056,enc_dec,766,36.05708272699849,35.4139702700013,0.5686888487319818,21.271826281877566,0.3372467210739506,6.260747776
folding,P05067,enc_dec,770,36.43089621300169,35.500814854000055,0.5742436889699238,21.16335528756058,0.34164308711874697,6.263922688
folding,O81472,enc_dec,773,36.221065267000085,36.008564292998926,0.3289391124416909,21.36878068865545,0.1927340983987596,6.266300416
folding,P04150,enc_dec,777,36.489475209000375,36.36395301799894,0.3653719629975654,21.321216475267395,0.21076584399554216,6.269471744
folding,P31554,enc_dec,784,37.08115780499975,36.013000532999285,0.6210277534217917,21.169781270803696,0.36498822491348487,6.2750208
folding,P56201,enc_dec,797,37.59875728000043,36.84930513600011,0.7756063626488212,21.22410573459227,0.4373326141349385,6.285325312
folding,P21802,enc_dec,821,39.00363093699889,38.941863174999526,0.12553072383452665,21.074960978062425,0.06760017608741696,6.329662976
folding,F4IP69,enc_dec,838,39.40907902300023,39.39894764500059,0.11011926949543756,21.289510457992087,0.05921823062657948,6.329769984
folding,P28366,enc_dec,841,39.58758260099967,39.46698188099981,0.23253006698121825,21.269295690177803,0.12420232637935379,6.329780736
folding,B0R8E4,enc_dec,852,39.96561687400026,39.939375775999,0.09226183072413453,21.343346274104967,0.04911494823098454,6.330499072
folding,A0A0K1IRS6,enc_dec,855,39.897472708998976,39.63972224800091,0.2040074086847823,21.45499305791685,0.11006592299967935,6.332230144
folding,P0A9Q7,enc_dec,891,41.95166685099866,41.713765055001204,0.26998989783956706,21.2625639683913,0.1366081398360027,6.359841792
folding,P10408,enc_dec,901,43.22807961599938,43.21915810599967,0.5197553083508789,20.866066871639514,0.2458170825216327,6.368950784
folding,P19367,enc_dec,917,43.777267124998616,43.663001963999704,0.3263364214417964,20.96978775259784,0.15483877973139054,6.3804544
folding,P10275,enc_dec,920,44.406454079999094,43.95215839000048,0.5836807065811908,20.74022839879988,0.27089735214046307,6.382833152
folding,Q18H12,enc_dec,931,43.750641594000626,43.53016170000046,0.41313068410990117,21.302544740916485,0.1993305803285806,6.391552512
folding,P43261,enc_dec,934,43.7134214609996,43.674255908001214,0.23344930733219815,21.38931176627736,0.11329613909880364,6.395986432
folding,P62944,enc_dec,937,43.95505181899898,43.823035915998844,0.8085293021515255,21.33998166723949,0.3816940052933435,6.397914624
folding,P19809,enc_dec,939,44.11337567800001,44.06034231400008,0.3552590810648993,21.308729734523396,0.16947166185039245,6.39914752
folding,O76039,enc_dec,960,45.069538488000035,44.945941617001154,0.17359673733356087,21.32260573859372,0.08193080696553308,6.41454336
folding,P49744,enc_dec,980,45.84802978699918,45.67139012899861,0.2565317895162202,21.39677548975454,0.11926994584279975,6.430396928
folding,P0C152,enc_dec,992,46.91014144700057,46.02681696500076,0.5950776539415947,21.16813058689876,0.27261944450820647,6.440892928
folding,Q8WZ75,enc_dec,1007,47.11384396599897,47.02800794799987,0.4501875433585958,21.394985319547512,0.20152693789782192,6.454347776
folding,O43897,enc_dec,1013,47.801019925998844,47.433945516000676,0.2437646487422648,21.212936493191606,0.10885974320548943,6.45818624
folding,B1GT61,enc_dec,1016,47.6066901109989,47.10448761700172,0.29253123624898625,21.362543743931393,0.1326542667363016,6.460007936
folding,Q8K3Z0,enc_dec,1020,47.529525525998906,47.3002300449989,0.5117357455034037,21.481384228031217,0.22852637413837804,6.46252288
folding,O29316,enc_dec,1036,48.82496925099986,48.3948546779975,0.3236832179027549,21.239132679612776,0.14155663755406278,6.476790784
folding,A0R152,enc_dec,1037,48.79290607800067,48.10462953200113,0.4224764872316981,21.273584285810855,0.18664728971007094,6.477374464
folding,P06756,enc_dec,1048,49.133425023999735,48.59973084200101,0.4200526655229125,21.3500280000347,0.18356337461895572,6.484919296
folding,Q60307,enc_dec,1064,49.97428190999926,49.64226624299772,0.32007704020614686,21.310961544540096,0.13657630089197711,6.497160192
folding,P42336,enc_dec,1068,50.2209668760006,49.23793235899939,0.5773892669534081,21.28593028962271,0.24952175618475556,6.50034688
folding,P00968,enc_dec,1073,50.11829417899935,49.50563968200004,0.4945242469303963,21.429300769179594,0.2126729877456125,6.504331264
folding,P16566,enc_dec,1080,50.42956590600079,49.97687722200135,0.2736278838251313,21.435837897453883,0.11730887589989146,6.509908992
folding,Q62959,enc_dec,1162,55.39300545700007,55.26172958799998,0.3294875634331058,20.99543056754344,0.12399511076611291,6.581050368
folding,D9I2H0,enc_dec,1218,58.28433910900003,57.95732903599992,0.9856938346494135,20.91470914202692,0.34605879386894134,6.619873792
folding,Q2I6J0,enc_dec,1226,57.58937462499989,57.466695428000094,1.222014750901851,21.306013617785528,0.43706337235192777,6.626248192
folding,Q96QP1,enc_dec,1244,61.131982120999965,60.54475824000019,0.5737933956661604,20.365771839946927,0.19127406247874645,6.640590336
folding,A3DH19,enc_dec,1251,61.07516836900004,61.05788773600034,0.25215550314300783,20.49932948912636,0.08405779759822404,6.646168064
folding,P04626,enc_dec,1255,61.30361038199999,61.16244570800018,0.6193838323034985,20.48818971955341,0.20399337294049186,6.649355264
folding,P0DTC2,enc_dec,1273,60.26539602599996,60.23997300200017,0.3592943364212457,21.139826235446378,0.12480004123060631,6.66369792
folding,Q55434,enc_dec,1276,61.028964468000595,60.0381525570001,0.5769976562936606,20.924490709154522,0.2010663230130851,6.666087936
folding,P12821,enc_dec,1306,61.784481968000364,61.670699774999775,0.42274633966756603,21.15417914609895,0.14336591934578535,6.689995776
folding,Q9CAF4,enc_dec,1309,62.531768127999385,61.33741728199948,1.008337852669807,20.94935165304291,0.3403305885866121,6.692385792
folding,F3Y5P4,enc_dec,1319,62.694491549000304,62.60311933899993,0.7818612132252943,21.054481301093638,0.25742410834371093,6.700354048
folding,F4IDB2,enc_dec,1325,62.59250427899951,61.698530024999855,0.6440871651679402,21.18464527460819,0.22014444011313267,6.705134592
folding,Q2G0L4,enc_dec,1349,64.1777763199998,63.839580638999905,0.29778206959937326,21.035319037367426,0.09775180744316797,6.736031744
folding,A4YHQ8,enc_dec,1360,63.813810859000114,62.98311817800004,0.5652573474332291,21.327671575784734,0.19085554613146166,6.736243712
folding,O60885,enc_dec,1362,63.67470462900019,62.610787339000126,0.6307578890072455,21.40567448159361,0.21554397706915343,6.736280576
folding,B2SU53,enc_dec,1373,64.39095949699913,64.3728779940011,0.034837096280535315,21.338399221462662,0.011538338133531622,6.74338304
folding,A9KTE6,enc_dec,1377,64.97202344300058,64.25230046800061,0.6660769699241671,21.20912859069116,0.21788201783214586,6.746570752
folding,O88093,enc_dec,1377,64.51484711800003,63.58204985100019,0.5731278387744847,21.35942440473566,0.19233266773590998,6.746570752
folding,P02452,enc_dec,1464,68.26320691600085,67.97340283800077,0.4774363808438382,21.461048582184393,0.14922840478454566,6.816910848
folding,B6A880,enc_dec,1487,71.68519428400032,71.26655600799859,0.48528638852531053,20.757424386755304,0.14023196437954508,6.839097344
folding,P02458,enc_dec,1487,69.26658189900081,69.20351527499952,0.613668816835372,21.482220707377863,0.1876292918596471,6.839097344
inverse,P02798,enc_cnn,61,0.028952398000001267,0.02872622200038677,0.0014342576716748772,2106.906654156845,96.94700978309699,5.653200384
inverse,Q941C7,enc_cnn,75,0.028050065999650542,0.02792758799978401,0.0010360830110692108,2673.7905002053963,93.25617122508588,5.654324224
inverse,B3H5J1,enc_cnn,88,0.0349131610000768,0.0338579369999934,0.005978922956619971,2520.539460743942,343.56987123711184,5.655449088
inverse,P0A7U3,enc_cnn,92,0.029976282000006904,0.028582753000137018,0.002480860881083755,3069.09309166423,237.11158933469952,5.655799808
inverse,P01308,enc_cnn,110,0.030088510000041424,0.029811773999881552,0.0015557579261568214,3655.880600263973,175.26577675235168,5.658450944
inverse,P61769,enc_cnn,119,0.02940409400025601,0.028850298000179464,0.0010235424583527792,4047.055488224324,136.42319783739745,5.658678272
inverse,P00698,enc_cnn,147,0.03593926600024133,0.03277649099982227,0.0026811513722237094,4090.2337849363116,317.194284685853,5.66155264
inverse,P68871,enc_cnn,147,0.035050919000241265,0.029301637000116898,0.005034957861176916,4193.898596467276,648.5403691111136,5.66155264
inverse,P0DP27,enc_cnn,149,0.03672813599996516,0.03144804900011877,0.004137681669046322,4056.835337359384,500.5585244159367,5.661773824
inverse,P16949,enc_cnn,149,0.034728585999801,0.030516046999764512,0.00498897400976677,4290.413666737074,599.8297074571445,5.661773824
